iso_country,country,year,gdp_oecd,gdp_wb,gdp_twn,gni_wb,ginid_solt,ginim_dolt,gini_wb,gini_wid,top10_wid,mcp,migstock_wb,migstock_un,migstock_oecd,mignet_un,pop_wb,al_ethnic,dpi_tf,wdi_empprilo,wdi_unempilo,socx_oecd
32,Argentina,1980,.,2738.284723,.,.,0.380910949,0.41372513,40.8,.,.,.,6.834,.,.,-1.7,28105888,0.255,.,.,.,.
32,Argentina,1981,.,2756.396981,.,.,0.385286863,0.417488229,.,.,.,.,6.631,.,.,-1.2,28543364,0.255,.,.,.,.
32,Argentina,1982,.,2907.757627,.,.,0.388745051,0.419735157,.,.,.,.,6.431,.,.,-0.6,28993987,0.255,.,.,.,.
32,Argentina,1983,.,3530.131783,.,.,0.393774865,0.423633995,.,.,.,.,6.235,.,.,-0.1,29454738,0.255,.,.,.,.
32,Argentina,1984,.,2643.369398,.,.,0.398357689,0.427222022,.,.,.,.,6.044,.,.,0.4,29920904,0.255,0.5494953,.,.,.
32,Argentina,1985,.,2909.51661,.,.,0.402307777,0.43059817,.,.,.,.,5.859,.,.,1,30388783,0.255,0.5490279,.,.,.
32,Argentina,1986,.,3595.085898,.,.,0.4064413,0.433893504,42.8,.,.,.,5.685,.,.,1,30857244,0.255,0.5923731,.,.,.
32,Argentina,1987,.,3546.71882,.,.,0.411266709,0.436137779,45.3,.,.,.,5.517,.,.,1,31326473,0.255,0.6021398,.,.,.
32,Argentina,1988,.,3969.327412,.,.,0.41478054,0.440394742,.,.,.,.,5.353,.,.,1,31795517,0.255,0.6151069,.,.,.
32,Argentina,1989,.,2375.339103,.,.,0.41881163,0.445182565,.,.,.,.,5.195,.,.,1,32263561,0.255,0.6151069,.,.,.
32,Argentina,1990,.,4318.7747,.,6680,0.421967642,0.449359597,.,.,.,.,5.041,5.041039282,.,1,32729739,0.255,0.7142225,.,.,.
32,Argentina,1991,.,5715.504397,.,7780,0.424140629,0.451605207,46.8,.,.,.,4.937,4.944434499,.,0.8,33193918,0.255,0.7142225,54.175999,5.8000002,.
32,Argentina,1992,.,6798.026763,.,8890,0.426566778,0.455676895,45.5,.,.,.,4.837,4.847829716,.,0.7,33655151,0.255,0.6803396,53.640999,6.6999998,.
32,Argentina,1993,.,6940.350358,.,9570,0.429828092,0.457494532,44.9,.,.,.,4.74,4.751224934,.,0.5,34110917,0.255,0.6758028,51.797001,10.1,.
32,Argentina,1994,.,7449.48039,.,10190,0.4328601,0.462736718,45.9,.,.,.,4.647,4.654620151,.,0.3,34558115,0.255,0.5747694,50.776001,12.1,.
32,Argentina,1995,.,7373.428246,.,9950,0.438834607,0.467511403,48.9,.,.,.,4.558,4.558015368,.,0.2,34994814,0.255,0.5747694,47.179001,18.799999,.
32,Argentina,1996,.,7683.574065,.,10540,0.443465141,0.470916989,49.5,.,.,.,4.472,4.47767236,.,0.1,35419682,0.255,.,47.994999,17.200001,.
32,Argentina,1997,.,8172.664323,.,11440,0.448577379,0.475119987,49.1,.,.,.,4.39,4.397329353,.,-0.1,35833969,0.255,.,49.263,14.9,.
32,Argentina,1998,.,8248.761989,.,11830,0.453411254,0.478940482,50.7,.,.,.,4.31,4.316986345,.,-0.2,36241590,0.255,0.6079159,50.458,12.8,.
32,Argentina,1999,.,7736.369623,.,11460,0.4568744,0.481859381,49.8,.,.,.,4.233,4.236643338,.,-0.3,36648068,0.255,0.6079159,49.706001,14.1,.
32,Argentina,2000,.,7669.273916,.,11500,0.459899775,0.484097418,51.1,.,.,.,4.156,4.156300331,.,-0.4,37057452,0.255,0.6012585,49.179001,15.02,.
32,Argentina,2001,.,7170.694674,.,11090,0.462262234,0.485821058,53.3,.,.,.,4.181,4.179845293,.,-0.4,37471509,0.255,0.6012585,47.973999,17.4,.
32,Argentina,2002,.,2579.193168,.,9480,0.462523151,0.484680273,53.8,.,.,.,4.205,4.203390256,.,-0.5,37889370,0.255,0.6753784,46.852001,19.6,.
32,Argentina,2003,.,3330.437006,.,10530,0.460078965,0.483352945,50.7,.,.,.,4.229,4.226935219,.,-0.5,38309379,0.255,0.6753784,49.078999,16.030001,.
32,Argentina,2004,12589.99304,4251.574348,.,11720,0.455603196,0.480152318,48.3,.,.,.,4.251,4.250480182,.,-0.5,38728696,0.255,0.6569054,53.705002,13.522,.
32,Argentina,2005,14015.5905,5076.883829,.,13290,0.44916354,0.475868664,47.7,.,.,.,4.274,4.274025144,.,-0.5,39145488,0.255,0.6569054,55.015999,11.506,.
32,Argentina,2006,15457.2244,5878.761027,.,14730,0.440617798,0.471432496,46.6,.,.,.,4.297,4.295390241,.,-0.5,39558890,0.255,0.7576717,56.277,9.4499998,.
32,Argentina,2007,17128.76313,7193.61764,.,16430,0.4327463,0.464305939,46.3,.,.,.,4.319,4.316755338,.,-0.5,39970224,0.255,0.7576717,56.360001,8.415,.
32,Argentina,2008,17995.02673,8953.359275,.,17270,0.425862921,0.459034673,44.5,.,.,.,4.341,4.338120434,.,-0.4,40382389,0.255,0.7683221,56.172001,7.8369999,.
32,Argentina,2009,16893.6432,8161.306966,.,16110,0.420249074,0.452936725,43.9,.,.,.,4.361,4.359485531,.,-0.4,40799407,0.255,0.7683221,55.935001,8.6450005,.
32,Argentina,2010,18529.26294,10276.2605,.,17710,0.414430575,0.447111169,43,.,.,.,4.381,4.380850628,.,-0.4,41223889,0.255,0.8393265,55.806999,7.7140002,.
32,Argentina,2011,19817.45048,12726.90836,.,19070,0.409165905,0.442623299,42.3,.,.,.,4.47,4.465716613,.,-0.3,41656879,0.255,0.8393265,55.758999,7.1789999,.
32,Argentina,2012,19749.52612,12969.70712,.,19120,0.403152705,0.438344729,41.2,.,.,.,4.556,4.550582597,.,-0.2,42096739,0.255,0.771412,55.931999,7.217,.
32,Argentina,2013,20322.48618,12976.63642,.,19730,0.399698998,0.434188612,41,.,.,.,4.641,4.635448582,.,-0.1,42539925,0.255,0.771412,56.316002,7.0999999,.
32,Argentina,2014,19946.05317,12245.25645,.,19400,0.397924467,0.43130957,41.4,.,.,.,4.724,4.720314567,.,0,42981515,0.255,0.7891988,56.479,7.2680001,.
32,Argentina,2015,20823.9298,13698.29344,.,19630,0.39711418,0.429630816,.,.,.,.,4.805,4.805180552,.,0.1,43417765,0.255,7.89E-01,56.941002,6.6220002,.
32,Argentina,2016,20382.3799,12654.355,.,19260,.,.,42.4,.,.,.,.,4.847217679,.,.,43847430,0.255,.,57.023998,6.5570002,.
32,Argentina,2017,20892.59856,14401.97485,.,20270,.,.,.,.,.,.,.,4.889254807,.,.,44271041,.,.,.,.,.
36,Australia,1980,10461.35003,10191.81606,.,.,0.280105159,0.405855087,.,.,0.242899999,6,19.714,.,.,3.3,14692000,0.092902,0.5954629,.,.,10.3 
36,Australia,1981,11923.47769,11830.86532,.,.,0.282165492,0.406397954,31.3,.,0.242500007,6,19.735,.,.,3.9,14927000,0.092902,0.6263226,.,.,10.6 
36,Australia,1982,11961.08192,12763.32361,.,.,0.285439114,0.414646299,.,.,0.248099998,6,19.734,.,.,4.4,15178000,0.092902,0.6263226,.,.,11.0 
36,Australia,1983,12748.62195,11515.80647,.,.,0.291372781,0.422507601,.,.,0.243399993,6,19.81,.,.,4.9,15369000,0.092902,0.6263226,.,.,11.4 
36,Australia,1984,13557.53459,12428.85793,.,.,0.29558,0.430564986,.,.,0.244200006,6.5,19.905,.,.,5.5,15544000,0.092902,0.5562581,.,.,11.7 
36,Australia,1985,14498.07721,11434.88989,.,.,0.294881114,0.434009753,32.5,.,0.2491,6.5,19.948,.,.,6,15758000,0.092902,0.5562581,.,.,12.1 
36,Australia,1986,14928.09227,11360.52766,.,.,0.297505355,0.435387566,.,.,0.256700009,7,20.638,.,20.814,6.4,16018400,0.092902,0.5843905,.,.,12.3 
36,Australia,1987,16061.68798,11623.35967,.,.,0.299965257,0.436010049,.,.,0.271200001,7.5,21.324,.,.,6.9,16263900,0.092902,0.5843905,.,.,12.5 
36,Australia,1988,17094.64835,14257.02216,.,.,0.301818115,0.437760254,.,.,0.281100005,7.5,21.96,.,.,7.3,16532200,0.092902,0.5652694,.,.,12.7 
36,Australia,1989,17806.97222,17801.26827,.,.,0.302602629,0.435797049,33.2,.,0.264299989,8,22.557,.,.,7.7,16814400,0.092902,0.5652694,.,.,12.9 
36,Australia,1990,17793.67949,18214.83698,.,16720,0.303878271,0.439623738,.,.,0.261000007,8,23.177,23.2093948,22.769,8.1,17065100,0.092902,0.5652694,.,.,13.1 
36,Australia,1991,18127.91936,18824.2474,.,17060,0.306547192,0.444929866,.,.,0.269600004,8,23.113,23.16273523,22.942,7.3,17284000,0.092902,0.5790586,57.221001,9.5790005,13.9 
36,Australia,1992,19106.73823,18569.76879,.,17480,0.308987378,0.449676466,.,.,0.271699995,8,23.061,23.11607567,23.026,6.5,17495000,0.092902,0.5790586,56.230999,10.729,14.6 
36,Australia,1993,20122.69616,17633.38138,.,18600,0.310105571,0.454997602,.,.,0.274899989,8,23.06,23.0694161,22.946,5.7,17667000,0.092902,0.5790586,55.867001,10.874,15.4 
36,Australia,1994,21370.82344,18045.43906,.,19620,0.311132467,0.459612112,.,.,0.277999997,8,23.04,23.02275653,22.877,4.8,17855000,0.092902,0.5846613,56.950001,9.7189999,16.1 
36,Australia,1995,22368.47031,20319.63063,.,20170,0.312537385,0.471356291,32.6,.,0.274699986,8,22.982,22.97609697,23.042,4,18072000,0.092902,0.5846613,58.376999,8.4689999,16.9 
36,Australia,1996,23224.59614,21861.32551,.,21180,0.31244622,0.468836563,.,.,0.272799999,8,22.937,22.98203933,23.258,4,18311000,0.092902,0.5846613,58.248001,8.5059996,17.1 
36,Australia,1997,24402.34292,23468.59683,.,22150,0.31202814,0.467766551,.,.,0.281800002,8,22.933,22.98798169,23.299,4,18517000,0.092902,0.6217123,58.049999,8.3620005,17.4 
36,Australia,1998,25620.9762,21318.96417,.,23410,0.31617781,0.473723336,.,.,0.282799989,8,22.944,22.99392405,23.153,4,18711000,0.092902,0.6217123,58.429001,7.6760001,17.7 
36,Australia,1999,27085.9255,20521.77757,.,24460,0.318487747,0.477079314,.,.,0.293799996,8,22.93,22.99986641,23.086,4.1,18926000,0.092902,0.6003861,58.782001,6.8720002,18.0 
36,Australia,2000,28248.61564,21669.41091,.,25560,0.322144963,0.482410548,.,.,0.297100008,8,22.901,23.00580877,23.037,4.1,19153000,0.092902,0.6003861,59.506001,6.283,18.2 
36,Australia,2001,29466.36716,19482.5679,.,26580,0.321741624,0.486401844,33.5,.,0.285600007,8,23.101,23.22509603,23.088,4.4,19413000,0.092902,0.6003861,59.269001,6.7420001,17.9 
36,Australia,2002,30728.22069,20074.22931,.,27930,0.320131684,0.483756462,.,.,0.292800009,8,23.321,23.44438329,23.3,4.8,19651400,0.092902,0.596689,59.523998,6.368,17.6 
36,Australia,2003,32169.7932,23437.31215,.,28840,0.31923431,0.480786305,33.5,.,0.291000009,8,23.53,23.66367055,23.5,5.1,19895400,0.092902,0.596689,59.966,5.9289999,17.3 
36,Australia,2004,33864.6004,30401.55479,.,30420,0.318914012,0.477483065,.,.,0.293199986,8,23.747,23.88295781,23.846,5.5,20127400,0.092902,0.596689,60.173,5.395,17.0 
36,Australia,2005,35545.42656,33961.6818,.,31330,0.321622258,0.478464218,.,.,0.300900012,8,23.918,24.10224507,24.172,5.9,20394800,0.092902,0.5940045,61.264999,5.033,16.7 
36,Australia,2006,37822.17627,36019.20305,.,32950,0.323306704,0.480907264,.,.,0.31189999,8,24.539,24.60093075,24.605,6.8,20697900,0.092902,0.5940045,61.786999,4.7820001,16.7 
36,Australia,2007,39560.69395,40905.47089,.,34880,0.326991768,0.479518737,.,.,0.301699996,8,25.351,25.09961644,25.127,7.8,20827600,0.092902,0.5940045,62.483002,4.3769999,16.7 
36,Australia,2008,40036.19331,49535.25787,.,35880,0.32994641,0.476608529,35.4,.,0.286300004,8,25.794,25.59830213,25.781,8.7,21249200,0.092902,0.5585682,62.827999,4.2340002,16.7 
36,Australia,2009,41538.25808,42709.8033,.,38820,0.329482568,0.477232886,.,.,0.297899991,8,26.194,26.09698782,26.416,9.7,21691700,0.092902,0.5585682,61.856998,5.5609999,16.7 
36,Australia,2010,42755.68074,51936.88871,.,37750,0.329767526,0.480141944,34.7,.,0.299400002,8,26.702,26.5956735,26.696,10.6,22031750,0.092902,0.5585682,62.125,5.211,16.7 
36,Australia,2011,44340.57028,62411.78545,.,40210,0.329023937,0.482621293,.,.,0.298000008,8,27.122,26.91575325,26.94,10.1,22340024,0.092902,0.5832662,62.265999,5.0809999,17.2 
36,Australia,2012,43809.9188,67864.68986,.,41430,0.328182158,0.486159898,.,.,0.309799999,.,27.417,27.23583299,27.327,9.5,22742475,0.092902,0.5832662,61.865002,5.2210002,17.6 
36,Australia,2013,47678.92947,67990.29003,.,44650,0.33249117,0.490934939,.,.,0.317499995,.,27.7,27.55591274,27.713,9,23145901,0.092902,0.5832662,61.34,5.6560001,18.1 
36,Australia,2014,47551.0042,62327.55594,.,45520,0.335102735,0.496206129,.,.,0.316599995,.,28.027,27.87599248,.,8.5,23504138,0.092902,0.6792471,60.862999,6.0739999,18.7 
36,Australia,2015,47378.27536,56561.41238,.,45270,.,.,.,.,0.319099993,.,28.358,28.19607223,.,8,23850784,0.092902,0.6792471,60.780998,6.0599999,18.8 
36,Australia,2016,48829.0278,49896.6811,.,45110,.,.,.,.,.,.,.,28.48535426,.,.,24210809,0.092902,.,60.891998,5.7379999,19.1 
36,Australia,2017,50762.30978,53799.93809,.,47160,.,.,.,.,.,.,.,28.7746363,.,.,24598933,.,.,.,.,.
40,Austria,1980,10527.27686,10869.54642,.,.,.,.,.,.,.,0,9.537,.,.,0.1,7549433,0.10677618,0.5528734,.,.,22.0 
40,Austria,1981,11464.2473,9385.249018,.,.,.,.,.,.,.,0,9.534,.,.,0.2,7568710,0.10677618,0.5528734,.,.,22.2 
40,Austria,1982,12411.43452,9410.347225,.,.,.,.,.,.,.,0,9.55,.,.,0.3,7574140,0.10677618,0.5528734,.,.,22.5 
40,Austria,1983,13306.5421,9537.407431,.,.,0.231861906,0.370789708,.,.,.,0,9.587,.,.,0.3,7561910,0.10677618,0.5528734,.,.,22.7 
40,Austria,1984,13786.62268,8991.065076,.,.,0.230976846,0.371255616,.,.,.,0,9.61,.,.,0.4,7561434,0.10677618,0.56098,.,.,23.0 
40,Austria,1985,14576.40324,9172.096769,.,.,0.231035318,0.370637801,.,.,.,0,9.628,.,.,0.5,7564985,0.10677618,0.56098,.,.,23.3 
40,Austria,1986,15203.06239,13083.0727,.,.,0.230871635,0.370061368,.,.,.,0,9.793,.,.,1,7569794,0.10677618,0.56098,.,.,23.2 
40,Austria,1987,15792.53531,16392.76957,.,.,0.229978959,0.368284701,.,.,.,0,9.958,.,.,1.4,7574586,0.10677618,0.6236714,.,.,23.2 
40,Austria,1988,16860.25598,17578.61894,.,.,0.235903195,0.379890482,.,.,.,0,10.115,.,.,1.9,7585317,0.10677618,0.6236714,.,.,23.2 
40,Austria,1989,18114.84612,17468.94619,.,.,0.243247145,0.389941228,.,.,.,0,10.24,.,.,2.4,7619567,0.10677618,0.6236714,.,.,23.2 
40,Austria,1990,19452.47202,21680.98969,.,19540,0.249408612,0.399019962,.,.,.,0,10.332,10.26986325,.,2.9,7677850,0.10677618,0.6236714,.,.,23.2 
40,Austria,1991,20585.16008,22410.91174,.,20570,0.256112187,0.408660214,.,.,.,0,10.491,10.45588922,.,3.5,7754891,0.10677618,0.6652855,54.174999,3.4000001,23.8 
40,Austria,1992,21259.91971,24880.16407,.,21310,0.261704998,0.419366354,.,.,.,1.5,10.636,10.64191519,.,4.1,7840709,0.10677618,0.6652855,54.755001,3.5999999,24.3 
40,Austria,1993,21700.72547,24081.52781,.,21760,0.268053177,0.430653797,.,.,.,1.5,10.805,10.82794116,.,4.6,7905633,0.10677618,0.6652855,54.542999,4.3000002,24.9 
40,Austria,1994,22607.73559,25646.70066,.,22640,0.27583457,0.441653909,.,.,.,1.5,11.02,11.01396712,.,5.2,7936118,0.10677618,0.6652855,56.52,3.5350001,25.4 
40,Austria,1995,23658.75995,30325.84958,.,23570,0.281622341,0.451399645,.,.,.,1.5,11.259,11.19999309,.,5.8,7948278,0.10677618,0.7357833,56.409,4.3470001,26.0 
40,Austria,1996,24523.89462,29809.07677,.,24510,0.275354696,0.445564876,.,.,.,1.5,11.499,11.42997319,.,5,7959017,0.10677618,0.7163274,55.269001,5.2810001,25.9 
40,Austria,1997,25412.35969,26705.4786,.,25290,0.271444023,0.440893214,.,.,.,1.5,11.741,11.65995329,.,4.1,7968041,0.10677618,0.7163274,55.34,5.1490002,25.8 
40,Austria,1998,26652.82895,27361.87511,.,26490,0.26970823,0.440880766,.,.,.,1.5,11.983,11.88993339,11.088,3.3,7976789,0.10677618,0.7163274,55.005001,5.5229998,25.7 
40,Austria,1999,27606.48424,27174.29716,.,27170,0.266492495,0.441113341,.,.,.,1.5,12.214,12.1199135,10.776,2.5,7992324,0.10677618,0.7163274,55.647999,4.698,25.6 
40,Austria,2000,29375.3968,24564.45829,.,29120,0.264409963,0.442598855,.,.,.,1.5,12.439,12.3498936,10.395,1.6,8011566,0.10677618,0.7103825,55.568001,4.6869998,25.5 
40,Austria,2001,29739.95111,24537.51426,.,29330,0.265770469,0.450354099,.,.,.,1.5,12.739,12.63329066,13.828,2.2,8042293,0.10677618,0.7103825,56,4.007,25.6 
40,Austria,2002,31178.05144,26401.74546,.,31000,0.268915853,0.453630169,.,.,.,1,13.022,12.91668772,14.1,2.7,8081957,0.10677618,0.7103825,56.056,4.849,25.7 
40,Austria,2003,32119.01676,32222.89724,.,32030,0.268287054,0.456797035,29.5,.,.,1,13.303,13.20008478,14.1,3.3,8121423,0.10677618,0.6567585,56.347,4.7779999,25.8 
40,Austria,2004,33765.56574,36821.52147,.,33710,0.268242448,0.458672667,29.8,.,.,1,13.563,13.48348184,14.135,3.8,8171966,0.10677618,0.6567585,54.964001,5.8340001,25.8 
40,Austria,2005,35024.55748,38403.13388,.,34940,0.268875372,0.45969392,28.7,.,.,1.5,13.81,13.7668789,14.53,4.4,8227829,0.10677618,0.6567585,55.644001,5.6279998,25.9 
40,Austria,2006,37631.12782,40635.28182,.,37720,0.274536508,0.470705527,29.6,.,.,1.5,14.08,14.04798525,14.704,4.2,8268641,0.10677618,0.6586801,56.506001,5.243,26.3 
40,Austria,2007,39387.13901,46855.77175,.,39350,0.281072836,0.481623023,30.6,.,.,1.5,14.371,14.32909161,14.896,4.1,8295487,0.10677618,0.7087012,57.535999,4.8579998,26.6 
40,Austria,2008,41316.02264,51708.76575,.,41660,0.281899985,0.485308906,30.4,.,.,1.5,14.662,14.61019796,15.145,4,8321496,0.10677618,0.7087012,58.116001,4.1279998,26.9 
40,Austria,2009,40928.1816,47963.1794,.,40900,0.283196152,0.488892564,31.5,.,.,1.5,14.959,14.89130432,15.291,3.8,8343323,0.10677618,0.7698913,57.547001,5.3010001,27.2 
40,Austria,2010,42058.75458,46858.04327,.,42400,0.280084071,0.490107156,30.3,.,.,1.5,15.257,15.17241068,15.485,3.7,8363404,0.10677618,0.7698913,57.604,4.8200002,27.6 
40,Austria,2011,44469.20964,51374.95841,.,44600,0.279588446,0.487254147,30.8,.,.,1.5,15.721,15.57711043,15.773,4.2,8391643,0.10677618,0.7698913,57.888,4.5640001,27.6 
40,Austria,2012,46477.65508,48567.69529,.,46500,0.277695011,0.485155855,30.5,.,.,.,16.163,15.98181019,16.197,4.7,8429991,0.10677618,0.7698913,57.976002,4.8649998,27.6 
40,Austria,2013,47936.67796,50716.70871,.,48050,0.277997403,0.488636912,30.8,.,.,.,16.578,16.38650995,16.704,5.2,8479823,0.10677618,0.7698913,57.73,5.335,27.6 
40,Austria,2014,48813.53441,51704.54119,.,48850,0.276511345,0.485259577,30.5,.,.,.,16.956,16.7912097,.,5.7,8546356,0.10677618,0.7885306,56.841,5.6199999,27.9 
40,Austria,2015,49925.2278,44206.78428,.,49520,0.276298945,0.484572357,30.5,.,.,.,17.267,17.19590946,.,6.3,8642699,0.10677618,0.7885306,56.791,5.723,28.0 
40,Austria,2016,50923.6933,44731.01086,.,50500,0.276971435,0.483720736,.,.,.,.,.,18.10108525,.,.,8736668,0.10677618,.,56.509998,6.1090002,27.8 
40,Austria,2017,52512.26725,47290.91165,.,52500,.,.,.,.,.,.,.,19.00626104,.,.,8809212,.,.,.,.,.
56,Belgium,1980,10335.0311,12932.8606,.,.,0.224876524,0.403152482,.,.,.,1,9.096,.,.,1.5,9859242,0.5554,0.78212,.,.,23.1 
56,Belgium,1981,11269.51892,10679.66389,.,.,0.228155842,0.408595833,.,.,.,1.5,9.046,.,.,1.3,9858982,0.5554,0.761591,.,.,23.6 
56,Belgium,1982,12042.30561,9393.876692,.,.,0.23134453,0.413142323,.,.,.,1.5,8.998,.,.,1,9856303,0.5554,0.8548864,.,.,24.1 
56,Belgium,1983,12559.36438,8893.58613,.,.,0.234661602,0.41800832,.,.,.,1.5,8.947,.,.,0.8,9855520,0.5554,0.8548864,.,.,24.6 
56,Belgium,1984,13324.40134,8502.538597,.,.,0.232989503,0.419837755,.,.,.,1.5,8.897,.,.,0.6,9855372,0.5554,0.8548864,.,.,25.1 
56,Belgium,1985,13975.02799,8797.659679,.,.,0.23089716,0.42132271,.,.,.,1.5,8.844,.,.,0.4,9858308,0.5554,0.8548864,.,.,25.6 
56,Belgium,1986,14513.91764,12235.18414,.,.,0.232811118,0.424110211,.,.,.,1.5,8.88,.,.,0.5,9861823,0.5554,0.801693,.,.,25.3 
56,Belgium,1987,15210.5677,15216.87102,.,.,0.234531313,0.428783976,.,.,.,1.5,8.913,.,.,0.6,9870234,0.5554,0.801693,.,.,25.1 
56,Belgium,1988,16430.05537,16478.83159,.,.,0.235111219,0.429984007,.,.,.,1.5,8.924,.,.,0.7,9901664,0.5554,0.8737412,.,.,24.9 
56,Belgium,1989,17597.04293,16613.51665,.,.,0.234827032,0.437996489,.,.,.,1.5,8.932,.,.,0.8,9937697,0.5554,0.8737412,.,.,24.6 
56,Belgium,1990,18767.63128,20710.64434,.,18820,0.234516088,0.445111521,.,.,.,1.5,8.945,9.03936464,.,0.9,9967379,0.5554,0.8737412,.,.,24.4 
56,Belgium,1991,19672.79328,21154.29184,.,19800,0.233710904,0.450990785,.,.,.,2,8.899,9.017750812,.,1.1,10004486,0.5554,0.8737412,45.811001,6.9860001,24.6 
56,Belgium,1992,20345.86332,23497.72741,.,20470,0.233427708,0.456493381,.,.,.,2,8.85,8.996136984,.,1.4,10045158,0.5554,0.8843066,46.174,6.7020001,24.7 
56,Belgium,1993,20549.81761,22403.21682,.,20880,0.242351081,0.462723854,.,.,.,2,8.803,8.974523155,.,1.6,10084475,0.5554,0.8843066,45.575001,8.0769997,24.9 
56,Belgium,1994,21600.14632,24338.1377,.,22120,0.251519788,0.467707769,.,.,.,2,8.764,8.952909327,9.697,1.9,10115603,0.5554,0.8843066,45.327999,9.6470003,25.0 
56,Belgium,1995,22529.74019,28565.91915,.,23010,0.256568949,0.471835228,.,.,.,2,8.733,8.931295499,9.701,2.1,10136811,0.5554,0.8843066,45.709999,9.3389997,25.2 
56,Belgium,1996,22885.31691,27701.90329,.,23400,0.254977537,0.475015402,.,.,.,2,8.653,8.887687877,9.838,1.9,10156637,0.5554,0.881745,45.553001,9.4829998,24.8 
56,Belgium,1997,23917.06932,25027.74459,.,24480,0.255431105,0.480534579,.,.,.,2.5,8.57,8.844080255,9.93,1.7,10181245,0.5554,0.881745,45.882999,8.9560003,24.5 
56,Belgium,1998,24543.94606,25541.67472,.,25120,0.261779685,0.48503338,.,.,.,3.5,8.489,8.800472632,10.03,1.4,10203008,0.5554,0.881745,45.942001,9.3219995,24.2 
56,Belgium,1999,25643.32017,25444.13926,.,26220,0.26793491,0.487267576,.,.,.,3.5,8.407,8.75686501,10.192,1.2,10226419,0.5554,0.897144,47.341999,8.6490002,23.8 
56,Belgium,2000,27984.68617,23207.40591,.,28690,0.27036165,0.487222392,.,.,.,3.5,8.325,8.713257388,10.328,1,10251250,0.5554,0.897144,48.756001,6.586,23.5 
56,Belgium,2001,28981.38146,23121.60114,.,29510,0.269075897,0.488075934,.,.,.,3.5,8.33,8.643196284,10.812,1.6,10286570,0.5554,0.897144,47.640999,6.178,23.9 
56,Belgium,2002,30482.15989,25052.33939,.,30990,0.268125521,0.491683586,.,.,.,4,8.327,8.573135181,11.1,2.3,10332785,0.5554,0.897144,48.029999,6.9099998,24.2 
56,Belgium,2003,31054.39555,30743.90254,.,31630,0.265870096,0.491243943,28.1,.,.,4,8.325,8.503074077,11.4,2.9,10376133,0.5554,0.897144,47.706001,7.6799998,24.6 
56,Belgium,2004,32249.62862,35589.68912,.,32680,0.266635318,0.493338654,30.5,.,.,4.5,8.323,8.433012974,11.708,3.6,10421137,0.5554,0.8755481,48.580002,7.3629999,24.9 
56,Belgium,2005,33331.11566,36967.25918,.,33720,0.263590191,0.491737683,29.3,.,.,4.5,8.311,8.36295187,12.11,4.2,10478617,0.5554,0.8755481,48.876999,8.4399996,25.3 
56,Belgium,2006,35390.70379,38852.37293,.,35870,0.260101278,0.489459953,28.1,.,.,4.5,8.601,8.736769222,12.508,4.5,10547958,0.5554,0.8755481,48.813999,8.2460003,25.9 
56,Belgium,2007,36865.20967,44403.7669,.,37350,0.258695115,0.488131779,29.2,.,.,4.5,8.881,9.110586574,12.99,4.7,10625700,0.5554,0.8755481,49.737999,7.4580002,26.5 
56,Belgium,2008,38133.4023,48424.5756,.,39030,0.257119531,0.48706669,28.4,.,.,5.5,9.151,9.484403926,13.482,5,10709973,0.5554,0.8812826,50.000999,6.9759998,27.1 
56,Belgium,2009,38003.72669,44880.57302,.,38050,0.257399242,0.486802117,28.5,.,.,5.5,9.415,9.858221277,13.929,5.2,10796493,0.5554,0.8812826,49.282001,7.908,27.7 
56,Belgium,2010,40089.47721,44380.17663,.,41350,0.256113548,0.486850943,28.4,.,.,5.5,9.663,10.23203863,14.915,5.5,10895586,0.5554,0.8812826,49.603001,8.2919998,28.3 
56,Belgium,2011,41450.36053,47702.81189,.,41660,0.257313361,0.485390831,28.1,.,.,5.5,10.137,10.40460088,14.951,5.3,11047744,0.5554,0.8881133,49.375,7.1399999,28.6 
56,Belgium,2012,42585.15311,44740.58325,.,43390,0.256373669,0.485234818,27.5,.,.,.,10.665,10.57716314,15.265,5.1,11128246,0.5554,0.8881133,49.210999,7.5419998,29.0 
56,Belgium,2013,43745.95156,46582.66955,.,44240,0.256232987,0.485715261,27.7,.,.,.,11.213,10.74972539,15.508,5,11182817,0.5554,0.8881133,49.055,8.4250002,29.3 
56,Belgium,2014,44717.30595,47351.97418,.,44940,0.25676049,0.487003385,28.1,.,.,.,11.784,10.92228765,.,4.8,11209057,0.5554,0.8881133,49.035,8.5229998,29.2 
56,Belgium,2015,45561.17574,40361.15419,.,45330,0.257890601,0.487533707,27.7,.,.,.,12.311,11.0948499,.,4.7,11274196,0.5554,0.8756757,49.053001,8.4820004,29.2 
56,Belgium,2016,46566.5446,41260.97755,.,46750,0.257714008,0.488067075,.,.,.,.,.,11.09635185,.,.,11331422,0.5554,.,49.095001,8.2559996,29.0 
56,Belgium,2017,47941.66117,43323.80734,.,48240,.,.,.,.,.,.,.,11.0978538,.,.,11372068,.,.,.,.,.
76,Brazil,1980,.,1939.790876,.,.,0.517404431,0.607380367,.,.,.,.,0.918,.,.,0,121159761,0.540836,0.4961814,.,.,.
76,Brazil,1981,.,2124.962989,.,.,0.515505328,0.607139888,58,.,.,.,0.87,.,.,0,124030908,0.540836,0.4961814,.,.,.
76,Brazil,1982,.,2218.890515,.,.,0.516800056,0.607604488,58.4,.,.,.,0.824,.,.,0,126947365,0.540836,0.4961814,.,.,.
