36	4	1	1	3	1	2	6	1	0	0	0	5	1	-99	1	1	0	0	0	-.12978486640079	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	2	1	2	2	2	2	1	0	0	0	4	1	1	-99	0	0	1	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	2	4	4	5	1	0	0	0	2	-99	1	-99	-99	-99	-99	0	-.120548213463734	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	1	1	1	2	0	-99	1	-99	-99	-99	-99	1	0	0	1	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	2	8	8	2	6	1	-99	-99	1	1	-99	1	-99	0	1	0	0	-.164807175453791	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	2	3	8	5	0	1	-99	-99	-99	-99	-99	1	0	1	0	1	-.121841344874922	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	1	1	1	2	2	3	5	1	0	0	0	2	-99	1	-99	1	0	0	-99	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	2	2	4	8	4	1	1	-99	-99	2	1	1	-99	0	0	1	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	2	2	1	1	4	1	0	0	0	4	1	1	-99	1	0	0	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	8	8	2	6	1	-99	-99	1	1	-99	1	-99	1	0	0	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	3	4	2	4	0	1	-99	-99	-99	-99	-99	1	1	0	0	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	2	3	2	4	1	0	0	0	-99	-99	-99	1	0	0	1	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	2	4	2	4	0	0	0	0	-99	1	-99	1	0	0	1	1	-.0897593703402162	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	4	4	4	4	0	0	0	0	2	1	-99	1	1	0	0	1	.0487904237156144	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	1	1	1	2	1	2	6	0	0	0	0	-99	-99	-99	1	1	0	0	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	3	1	8	5	0	-99	-99	-99	-99	-99	1	-99	0	1	0	1	-.0589705272166983	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	2	3	2	3	5	1	-99	1	-99	-99	-99	-99	1	0	0	1	0	-.157494825211956	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	2	3	2	6	0	-99	1	-99	1	-99	1	-99	1	0	0	0	-.117469329151382	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	3	1	3	6	0	-99	1	-99	2	-99	1	-99	0	0	1	1	.0180015805920964	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	2	1	2	5	0	0	0	0	-99	-99	1	-99	0	1	0	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	2	3	1	6	0	0	0	0	-99	-99	1	-99	0	0	1	0	-.171965581480009	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	2	2	3	3	3	6	1	0	0	0	-99	-99	1	-99	1	0	0	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	2	1	2	4	1	0	0	0	4	-99	1	-99	1	0	0	1	-.0281816840931804	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	3	1	3	4	0	-99	1	-99	-99	-99	0	0	0	0	1	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	1	1	1	2	1	1	-99	-99	1	-99	1	-99	0	0	1	1	-.0397275002644996	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	2	2	2	5	0	0	0	0	2	-99	1	-99	0	0	1	0	-.135942635025493	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	2	2	1	3	6	0	0	0	0	2	-99	1	-99	0	0	1	0	-.120548213463734	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	2	1	2	5	0	1	-99	-99	-99	1	1	-99	0	0	1	1	-.116699608073294	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	3	2	2	6	1	0	0	0	2	-99	1	-99	1	0	0	0	-.120548213463734	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	8	8	2	6	0	0	0	0	-99	-99	-99	1	1	0	0	0	-.142716180512667	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	8	1	1	8	8	2	6	1	0	0	0	2	-99	1	-99	-99	-99	-99	0	-.135942635025493	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	2	3	3	3	3	1	-99	1	-99	4	1	1	-99	0	0	1	1	-.0897593703402162	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	9	1	2	2	2	2	2	1	0	0	0	2	-99	-99	1	0	0	1	1	-.0127872625314215	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	3	4	2	5	1	-99	1	-99	-99	-99	0	0	0	1	0	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	1	2	3	2	4	0	0	0	0	4	1	1	-99	0	0	1	1	-.105153791901975	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	2	2	2	5	1	-99	1	-99	2	-99	0	0	0	0	1	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	1	1	1	2	3	2	4	0	0	0	0	-99	1	1	-99	0	0	1	1	.0487904237156144	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	2	1	3	1	1	5	1	1	-99	-99	2	-99	-99	1	0	0	1	-99	-.100750987335312	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	2	1	1	1	1	1	1	1	-99	-99	3	-99	-99	1	0	1	0	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	2	2	3	2	3	5	1	0	0	0	2	-99	-99	1	0	0	1	0	-.145179287962548	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	3	2	4	3	4	4	1	0	0	0	-99	-99	1	-99	0	0	1	1	.233523482456722	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	2	2	4	2	3	0	0	0	0	3	1	1	-99	0	0	1	1	.0718820560582528	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	2	2	2	3	1	0	0	0	4	1	1	-99	0	0	1	1	-.120548213463734	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	1	1	1	1	2	1	5	1	0	0	0	2	-99	1	-99	1	0	0	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	2	2	1	4	0	0	0	0	5	1	1	-99	0	0	1	1	-.0127872625314215	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	2	2	2	6	0	0	0	0	2	-99	1	-99	0	0	1	0	-.120548213463734	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	2	2	2	6	0	-99	-99	1	1	-99	-99	1	1	0	0	0	-.154415940899604	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	2	3	3	3	0	-99	1	-99	1	-99	1	-99	0	1	0	1	-.106693234058151	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	2	2	3	3	2	5	0	0	0	0	2	-99	1	-99	1	0	0	0	-.135942635025493	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	3	8	2	1	0	1	-99	-99	4	1	1	-99	0	1	0	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	2	3	3	4	3	1	0	0	0	4	1	1	-99	0	0	1	1	-.0589705272166983	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	2	4	2	4	3	0	1	-99	-99	-99	-99	1	-99	0	0	1	1	-.0281816840931804	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	1	1	1	1	1	1	6	1	-99	-99	1	-99	-99	1	-99	0	1	0	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	1	1	1	1	1	2	4	0	0	0	0	2	-99	1	-99	-99	-99	-99	1	-.0897593703402162	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	3	3	3	3	3	0	0	0	0	-99	1	1	-99	0	0	1	1	-.0281816840931804	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	2	2	2	2	1	3	1	-99	1	-99	5	1	1	-99	0	0	1	-99	-.151337056587252	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	1	1	2	6	0	0	0	0	2	-99	1	-99	0	0	1	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	2	4	2	3	1	0	0	0	4	1	0	0	0	0	1	0	.156551374647927	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	1	1	1	1	1	1	3	1	1	-99	-99	2	-99	0	0	0	0	1	1	-.0820621595593368	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	2	2	1	4	3	5	0	0	0	0	2	-99	0	0	0	0	1	1	.0795792668391323	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	2	2	1	1	4	1	1	-99	-99	1	-99	1	-99	0	0	1	1	-.142100403650197	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	3	4	2	6	0	-99	-99	1	1	-99	1	-99	1	0	0	0	-.155247239663939	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	4	3	3	4	1	0	0	0	-99	-99	1	-99	0	0	1	1	-.0281816840931804	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	3	3	2	5	0	0	0	0	3	-99	1	-99	0	0	1	1	-.0127872625314215	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	1	1	1	2	1	1	4	1	0	0	0	6	1	0	0	0	0	1	1	.00260715903033749	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	2	2	4	4	4	6	-99	-99	-99	1	1	-99	1	-99	-99	-99	-99	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	2	2	2	1	1	1	-99	-99	-99	1	1	-99	-99	-99	-99	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	8	1	1	2	1	2	6	0	0	0	0	2	-99	1	-99	1	0	0	0	-.139021519337845	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	2	3	4	4	2	2	1	0	0	0	5	1	0	0	0	0	1	0	-.0281816840931804	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	2	2	2	2	2	1	0	0	0	4	1	1	-99	0	0	1	0	-.18212589971077	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	1	2	2	1	4	2	4	0	0	0	0	4	1	1	-99	0	0	1	1	.00876492765504107	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	3	3	3	5	1	0	0	0	-99	-99	1	-99	0	0	1	0	-.0281816840931804	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	2	2	2	2	1	1	-99	-99	2	-99	0	0	0	0	1	1	-.0589705272166983	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	9	1	3	4	1	5	0	0	0	0	-99	-99	0	0	0	1	0	0	-.0435761056549394	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	2	3	2	1	1	1	-99	-99	5	1	1	-99	1	0	0	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	9	9	9	9	9	9	6	0	1	-99	-99	-99	-99	1	-99	0	0	1	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	2	2	3	2	5	0	0	0	0	-99	-99	1	-99	0	0	1	0	.356678854950793	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	4	3	4	4	4	2	0	0	0	0	2	-99	1	-99	0	0	1	1	.0333960021538554	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	4	3	3	3	1	0	0	0	3	1	1	-99	0	0	1	1	-.105153791901975	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	1	1	2	3	1	2	5	0	0	0	0	-99	-99	0	0	0	0	1	1	.187340217771445	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	1	3	1	2	1	0	0	0	4	1	1	-99	0	0	1	1	.00260715903033749	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	3	3	2	6	1	-99	1	-99	-99	1	1	-99	-99	-99	-99	1	-.105153791901975	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	8	2	2	5	1	0	0	0	3	-99	0	0	0	0	1	0	-.151337056587252	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	2	2	2	2	2	1	0	0	0	3	1	0	0	0	0	1	1	-.0312605684055322	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	2	4	2	3	1	0	0	0	-99	1	1	-99	0	0	1	1	-.0859107649497765	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	2	1	1	1	6	1	0	0	0	-99	-99	1	-99	0	0	1	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	4	3	3	1	1	1	-99	-99	4	1	1	-99	0	0	1	1	.587595178377178	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	2	4	2	6	0	0	0	0	-99	-99	-99	1	1	0	0	0	-.135942635025493	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	4	2	3	4	1	-99	1	-99	-99	-99	1	-99	-99	-99	-99	-99	-.171657693048774	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	9	1	1	2	1	1	6	1	0	0	0	-99	-99	1	-99	0	1	0	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	4	2	3	4	1	0	0	0	-99	-99	1	-99	0	0	1	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	2	4	3	5	1	0	0	0	2	-99	1	-99	0	0	1	0	.0487904237156144	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	2	2	3	2	6	0	0	0	0	2	-99	-99	1	0	0	1	1	-.112851002682855	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	4	4	3	4	0	0	0	0	-99	-99	-99	1	-99	-99	-99	1	-.120548213463734	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	3	1	2	1	1	1	-99	-99	4	1	1	-99	0	0	1	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	2	3	2	1	5	0	0	0	0	2	-99	-99	1	0	0	1	1	.0333960021538554	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	1	1	1	4	1	-99	1	-99	-99	-99	-99	1	0	0	1	1	-.151337056587252	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	2	3	4	4	4	2	1	0	0	0	3	1	1	-99	0	0	1	1	-.0743649487784573	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	3	2	2	2	0	1	-99	-99	-99	-99	-99	1	0	0	1	1	-.0820621595593368	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	1	1	1	8	8	1	5	1	-99	-99	1	-99	-99	-99	1	1	0	0	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	2	1	2	3	1	1	-99	-99	2	-99	1	-99	0	0	1	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	2	3	1	8	5	0	-99	1	-99	1	-99	1	-99	1	0	0	0	-.154415940899604	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	2	2	2	2	2	1	0	0	0	3	1	-99	1	0	0	1	0	-.0589705272166983	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	3	3	2	5	0	0	0	0	-99	-99	-99	1	1	0	0	1	-.120548213463734	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	3	2	4	4	3	6	1	-99	-99	1	1	-99	1	-99	1	0	0	0	-.15595538305578	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	3	1	4	5	1	-99	1	-99	1	-99	-99	1	0	0	1	1	-.0743649487784573	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	9	9	9	9	9	9	-99	-99	-99	-99	1	-99	-99	-99	-99	1	0	0	-99	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	2	2	2	3	4	0	0	0	0	4	1	1	-99	0	0	1	1	-.105153791901975	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	8	1	1	8	2	1	6	1	0	0	0	2	-99	-99	1	0	0	1	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	2	1	4	4	4	1	0	1	-99	-99	-99	-99	-99	1	0	1	0	0	-.159034267368132	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	8	1	1	2	1	1	4	1	-99	1	-99	2	-99	1	-99	0	0	1	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	2	2	2	4	0	0	0	0	-99	-99	1	-99	0	1	0	-99	.00260715903033749	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	8	1	2	2	8	2	1	0	1	-99	-99	3	-99	-99	1	0	1	0	-99	-.0743649487784573	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	1	1	1	5	1	1	-99	-99	-99	-99	0	0	0	0	1	1	-.105153791901975	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	8	1	1	8	8	2	4	1	1	-99	-99	1	-99	1	-99	0	0	1	1	-.143639845806373	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	2	3	4	3	3	0	0	0	0	-99	1	1	-99	0	0	1	1	-.018945031156125	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	2	3	2	3	5	0	0	0	0	5	1	0	0	0	0	1	1	.0333960021538554	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	1	1	1	6	0	-99	1	-99	-99	-99	1	-99	0	0	1	0	-.0589705272166983	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	2	3	2	3	6	1	0	0	0	2	-99	1	-99	0	0	1	0	-.145179287962548	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	2	2	4	2	2	1	1	-99	-99	-99	-99	1	-99	0	0	1	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	2	8	3	3	3	0	-99	1	-99	1	-99	1	-99	0	0	1	1	-.120548213463734	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	2	4	2	5	0	0	0	0	-99	-99	0	0	0	1	0	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	4	2	2	6	1	-99	-99	1	-99	-99	1	-99	-99	-99	-99	-99	-.128245424244614	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	1	2	2	6	0	0	0	0	-99	1	1	-99	0	0	1	0	-.0281816840931804	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	4	1	1	6	0	0	0	0	2	-99	1	-99	1	0	0	0	-.145179287962548	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	9	9	9	9	9	9	2	0	0	0	0	5	1	1	-99	0	0	1	1	-.0979799914541955	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	2	3	2	6	0	0	0	0	-99	-99	1	-99	1	0	0	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	2	3	3	2	1	1	0	0	0	3	1	1	-99	0	0	1	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	2	3	3	4	4	5	1	0	0	0	-99	-99	1	-99	0	0	1	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	2	3	1	6	1	-99	-99	1	1	-99	1	-99	1	0	0	-99	-.145179287962548	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	3	1	3	1	0	1	-99	-99	3	1	1	-99	0	0	1	1	-.0651282958414019	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	3	2	3	6	1	-99	-99	1	-99	-99	1	-99	1	0	0	0	-.15595538305578	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	8	1	2	3	4	3	5	0	-99	1	-99	-99	-99	1	-99	1	0	0	1	-.12978486640079	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	3	3	4	2	2	6	1	-99	-99	-99	1	-99	-99	-99	0	1	0	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	2	2	3	4	3	4	0	0	0	0	-99	-99	1	-99	0	0	1	1	.010304369811217	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	1	1	1	2	1	1	4	1	-99	1	-99	-99	-99	1	-99	0	0	1	1	-.0774438330908091	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	1	1	2	2	2	6	0	0	0	0	-99	-99	1	-99	1	0	0	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	2	1	3	2	2	6	0	-99	1	-99	3	1	1	-99	0	0	1	-99	-.12978486640079	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	1	1	4	1	4	4	1	-99	1	-99	-99	-99	0	0	1	0	0	1	-.105153791901975	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	2	1	1	2	2	2	6	1	0	0	0	2	-99	1	-99	1	0	0	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	3	2	3	3	3	5	0	0	0	0	-99	-99	1	-99	1	0	0	1	-.0712860644661055	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	3	2	3	5	0	0	0	0	2	-99	-99	1	0	0	1	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	4	3	3	3	2	2	6	1	0	0	0	2	-99	1	-99	1	0	0	0	-.109772118370503	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	3	2	4	5	1	0	0	0	-99	-99	1	-99	0	0	1	1	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
36	3	2	2	3	3	2	6	1	-99	1	-99	-99	-99	-99	1	0	0	1	0	-99	28.48535426	.388442351	.8	19.1	0	1	60.891998
